"Age","Time of death","Cause of death","Age years"
"27","27","AGE","2"
"27","27","HUNGER","1"
"27","27","EATEN","0"
"27","27","EATEN","2"
"27","27","AGE","2"
"27","27","HUNGER","0"
"27","27","EATEN","1"
"27","27","AGE","2"
"27","27","HUNGER","2"
"27","27","EATEN","1"
"27","27","EATEN","2"
"27","27","AGE","2"
"27","27","EATEN","2"
"27","27","EATEN","0"
"27","27","EATEN","0"
"27","27","EATEN","0"
"27","27","AGE","2"
"27","27","EATEN","1"
"27","27","EATEN","0"
"27","27","HUNGER","2"
"27","27","EATEN","2"
"27","27","AGE","2"
"27","27","AGE","2"
"27","27","AGE","2"
"27","27","AGE","2"
"27","27","AGE","2"
"25","27","EATEN","0"
"23","27","EATEN","0"
"28","28","EATEN","0"
"28","28","EATEN","0"
"28","28","EATEN","0"
"28","28","AGE","2"
"28","28","AGE","2"
"28","28","AGE","2"
"28","28","EATEN","2"
"28","28","EATEN","1"
"28","28","EATEN","2"
"28","28","EATEN","0"
"28","28","EATEN","0"
"28","28","AGE","2"
"28","28","HUNGER","1"
"28","28","EATEN","0"
"28","28","AGE","2"
"28","28","EATEN","1"
"28","28","EATEN","2"
"28","28","EATEN","0"
"28","28","HUNGER","2"
"28","28","HUNGER","2"
"28","28","AGE","2"
"28","28","EATEN","1"
"28","28","AGE","2"
"28","28","AGE","2"
"28","28","EATEN","1"
"28","28","EATEN","1"
"28","28","EATEN","1"
"28","28","EATEN","1"
"28","28","EATEN","1"
"28","28","HUNGER","1"
"28","28","EATEN","2"
"28","28","HUNGER","0"
"28","28","EATEN","0"
"28","28","EATEN","2"
"28","28","AGE","2"
"28","28","EATEN","2"
"28","28","EATEN","2"
"28","28","AGE","2"
"28","28","HUNGER","0"
"28","28","AGE","2"
"28","28","AGE","2"
"28","28","EATEN","1"
"28","28","EATEN","1"
"28","28","EATEN","2"
"28","28","AGE","2"
"28","28","HUNGER","1"
"28","28","HUNGER","1"
"28","28","EATEN","0"
"28","28","EATEN","2"
"28","28","EATEN","2"
"28","28","AGE","2"
"28","28","HUNGER","1"
"28","28","AGE","2"
"28","28","AGE","2"
"28","28","EATEN","2"
"28","28","EATEN","2"
"28","28","EATEN","1"
"28","28","AGE","2"
"28","28","EATEN","2"
"28","28","HUNGER","2"
"28","28","AGE","2"
"28","28","AGE","2"
"26","28","EATEN","0"
"25","28","EATEN","0"
"29","29","AGE","2"
"29","29","EATEN","2"
"29","29","AGE","2"
"29","29","EATEN","0"
"29","29","HUNGER","0"
"29","29","EATEN","1"
"29","29","EATEN","0"
"29","29","AGE","2"
"29","29","EATEN","0"
"29","29","AGE","2"
"29","29","AGE","2"
"29","29","EATEN","1"
"29","29","EATEN","2"
"29","29","EATEN","0"
"29","29","AGE","2"
"29","29","HUNGER","2"
"29","29","AGE","2"
"29","29","HUNGER","0"
"29","29","EATEN","0"
"29","29","AGE","2"
"29","29","EATEN","2"
"29","29","AGE","2"
"29","29","AGE","2"
"29","29","AGE","2"
"29","29","AGE","2"
"29","29","EATEN","0"
"29","29","HUNGER","0"
"29","29","HUNGER","1"
"29","29","AGE","2"
"29","29","EATEN","1"
"29","29","HUNGER","2"
"29","29","HUNGER","0"
"29","29","AGE","2"
"29","29","HUNGER","0"
"29","29","EATEN","2"
"29","29","EATEN","0"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","2"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","0"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","1"
"29","29","EATEN","2"
"29","29","AGE","2"
"29","29","AGE","2"
"29","29","HUNGER","0"
"26","29","EATEN","0"
"24","29","EATEN","0"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","EATEN","2"
"30","30","HUNGER","1"
"30","30","EATEN","0"
"30","30","EATEN","2"
"30","30","EATEN","1"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","EATEN","0"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","HUNGER","2"
"30","30","EATEN","1"
"30","30","EATEN","0"
"30","30","EATEN","2"
"30","30","EATEN","2"
"30","30","EATEN","2"
"30","30","EATEN","1"
"30","30","EATEN","0"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","EATEN","2"
"30","30","EATEN","1"
"30","30","HUNGER","1"
"30","30","HUNGER","1"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","EATEN","2"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","AGE","2"
"30","30","AGE","2"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","EATEN","2"
"30","30","EATEN","2"
"30","30","AGE","2"
"30","30","AGE","2"
"30","30","EATEN","2"
"30","30","EATEN","1"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","EATEN","1"
"30","30","AGE","2"
"30","30","EATEN","2"
"30","30","EATEN","1"
"30","30","HUNGER","2"
"30","30","AGE","2"
"30","30","AGE","2"
"28","30","HUNGER","0"
"28","30","HUNGER","0"
"28","30","HUNGER","0"
"26","30","EATEN","0"
"31","31","EATEN","1"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","HUNGER","0"
"31","31","EATEN","1"
"31","31","AGE","2"
"31","31","AGE","2"
"31","31","HUNGER","0"
"31","31","EATEN","1"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","EATEN","1"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","EATEN","1"
"31","31","EATEN","0"
"31","31","HUNGER","2"
"31","31","EATEN","1"
"31","31","EATEN","1"
"31","31","HUNGER","1"
"31","31","EATEN","1"
"31","31","AGE","2"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","AGE","2"
"31","31","EATEN","2"
"31","31","AGE","2"
"31","31","AGE","2"
"31","31","EATEN","2"
"31","31","HUNGER","1"
"31","31","EATEN","2"
"31","31","EATEN","1"
"31","31","EATEN","2"
"31","31","AGE","2"
"31","31","AGE","2"
"31","31","EATEN","0"
"31","31","HUNGER","2"
"31","31","HUNGER","0"
"31","31","EATEN","2"
"31","31","AGE","2"
"31","31","EATEN","2"
"31","31","AGE","2"
"31","31","EATEN","1"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","EATEN","0"
"31","31","AGE","2"
"31","31","EATEN","2"
"31","31","AGE","2"
"31","31","AGE","2"
"31","31","EATEN","0"
"31","31","EATEN","2"
"31","31","EATEN","0"
"31","31","EATEN","1"
"28","31","EATEN","0"
"26","31","EATEN","0"
"25","31","EATEN","0"
"32","32","EATEN","2"
"32","32","AGE","2"
"32","32","EATEN","1"
"32","32","AGE","2"
"32","32","AGE","2"
"32","32","EATEN","0"
"32","32","HUNGER","1"
"32","32","EATEN","0"
"32","32","EATEN","1"
"32","32","EATEN","0"
"32","32","AGE","2"
"32","32","EATEN","0"
"32","32","HUNGER","0"
"32","32","AGE","2"
"32","32","HUNGER","1"
"32","32","EATEN","2"
"32","32","HUNGER","1"
"32","32","EATEN","0"
"32","32","AGE","2"
"32","32","EATEN","0"
"32","32","EATEN","0"
"32","32","EATEN","2"
"32","32","HUNGER","0"
"32","32","AGE","2"
"32","32","HUNGER","0"
"32","32","EATEN","1"
"32","32","AGE","2"
"32","32","EATEN","1"
"32","32","EATEN","2"
"32","32","AGE","2"
"32","32","AGE","2"
"32","32","HUNGER","0"
"32","32","AGE","2"
"32","32","EATEN","2"
"32","32","EATEN","0"
"32","32","EATEN","0"
"32","32","EATEN","1"
"32","32","EATEN","0"
"32","32","EATEN","1"
"32","32","AGE","2"
"32","32","HUNGER","0"
"32","32","EATEN","1"
"32","32","EATEN","1"
"32","32","HUNGER","0"
"32","32","HUNGER","0"
"32","32","AGE","2"
"32","32","EATEN","0"
"32","32","AGE","2"
"32","32","EATEN","0"
"32","32","EATEN","0"
"32","32","EATEN","1"
"32","32","EATEN","0"
"32","32","AGE","2"
"32","32","HUNGER","1"
"32","32","AGE","2"
"28","32","EATEN","0"
"33","33","EATEN","0"
"33","33","EATEN","2"
"33","33","HUNGER","0"
"33","33","AGE","2"
"33","33","AGE","2"
"33","33","HUNGER","1"
"33","33","EATEN","1"
"33","33","EATEN","0"
"33","33","EATEN","0"
"33","33","EATEN","1"
"33","33","AGE","2"
"33","33","HUNGER","1"
"33","33","HUNGER","1"
"33","33","EATEN","1"
"33","33","EATEN","0"
"33","33","EATEN","0"
"33","33","AGE","2"
"33","33","EATEN","1"
"33","33","EATEN","0"
"33","33","EATEN","2"
"33","33","EATEN","2"
"33","33","EATEN","1"
"33","33","AGE","2"
"33","33","EATEN","0"
"33","33","AGE","2"
"33","33","EATEN","1"
"33","33","AGE","2"
"33","33","AGE","2"
"33","33","AGE","2"
"33","33","AGE","2"
"33","33","EATEN","2"
"33","33","EATEN","2"
"33","33","AGE","2"
"33","33","EATEN","1"
"33","33","EATEN","2"
"33","33","HUNGER","1"
"33","33","AGE","2"
"33","33","EATEN","0"
"33","33","HUNGER","2"
"33","33","EATEN","1"
"33","33","EATEN","1"
"33","33","EATEN","2"
"33","33","AGE","2"
"33","33","EATEN","0"
"33","33","AGE","2"
"33","33","AGE","2"
"33","33","EATEN","0"
"33","33","EATEN","2"
"33","33","AGE","2"
"33","33","EATEN","0"
"33","33","EATEN","0"
"33","33","EATEN","1"
"33","33","AGE","2"
"31","33","EATEN","0"
"31","33","HUNGER","0"
"29","33","EATEN","0"
"28","33","EATEN","0"
"34","34","AGE","2"
"34","34","HUNGER","0"
"34","34","EATEN","0"
"34","34","AGE","2"
"34","34","AGE","2"
"34","34","EATEN","1"
"34","34","HUNGER","2"
"34","34","AGE","2"
"34","34","EATEN","0"
"34","34","AGE","2"
"34","34","EATEN","1"
"34","34","AGE","2"
"34","34","EATEN","0"
"34","34","EATEN","1"
"34","34","HUNGER","0"
"34","34","EATEN","0"
"34","34","EATEN","0"
"34","34","EATEN","0"
"34","34","EATEN","2"
"34","34","HUNGER","1"
"34","34","HUNGER","0"
"34","34","EATEN","1"
"34","34","HUNGER","2"
"34","34","AGE","2"
"34","34","EATEN","1"
"34","34","HUNGER","2"
"34","34","EATEN","0"
"34","34","HUNGER","0"
"34","34","EATEN","1"
"34","34","EATEN","0"
"34","34","AGE","2"
"34","34","EATEN","1"
"34","34","AGE","2"
"34","34","AGE","2"
"34","34","AGE","2"
"34","34","EATEN","1"
"34","34","EATEN","0"
"34","34","AGE","2"
"34","34","HUNGER","0"
"34","34","EATEN","0"
"34","34","HUNGER","1"
"34","34","EATEN","1"
"34","34","EATEN","1"
"34","34","EATEN","1"
"34","34","EATEN","0"
"34","34","AGE","2"
"34","34","AGE","2"
"34","34","EATEN","2"
"34","34","EATEN","2"
"34","34","EATEN","2"
"34","34","EATEN","1"
"34","34","EATEN","2"
"34","34","EATEN","0"
"34","34","AGE","2"
"31","34","HUNGER","0"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","AGE","2"
"35","35","EATEN","1"
"35","35","EATEN","1"
"35","35","AGE","2"
"35","35","EATEN","1"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","EATEN","1"
"35","35","EATEN","2"
"35","35","EATEN","1"
"35","35","AGE","2"
"35","35","EATEN","2"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","EATEN","0"
"35","35","EATEN","2"
"35","35","AGE","2"
"35","35","EATEN","1"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","EATEN","2"
"35","35","AGE","2"
"35","35","HUNGER","2"
"35","35","EATEN","2"
"35","35","EATEN","2"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","AGE","2"
"35","35","AGE","2"
"35","35","HUNGER","0"
"35","35","EATEN","2"
"35","35","EATEN","2"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","AGE","2"
"35","35","EATEN","1"
"35","35","HUNGER","2"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","HUNGER","1"
"35","35","EATEN","0"
"35","35","EATEN","0"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","EATEN","2"
"35","35","AGE","2"
"35","35","EATEN","0"
"35","35","EATEN","1"
"35","35","HUNGER","0"
"33","35","EATEN","0"
"31","35","EATEN","0"
"36","36","HUNGER","0"
"36","36","AGE","2"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","EATEN","2"
"36","36","AGE","2"
"36","36","HUNGER","1"
"36","36","HUNGER","1"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","EATEN","1"
"36","36","HUNGER","1"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","EATEN","1"
"36","36","EATEN","0"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","HUNGER","1"
"36","36","EATEN","1"
"36","36","HUNGER","1"
"36","36","EATEN","0"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","EATEN","2"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","EATEN","2"
"36","36","EATEN","1"
"36","36","AGE","2"
"36","36","AGE","2"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","EATEN","0"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","EATEN","2"
"36","36","HUNGER","0"
"36","36","HUNGER","2"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","EATEN","1"
"36","36","HUNGER","1"
"36","36","AGE","2"
"36","36","EATEN","2"
"36","36","AGE","2"
"36","36","EATEN","0"
"36","36","AGE","2"
"36","36","AGE","2"
"36","36","AGE","2"
"32","36","EATEN","0"
"31","36","EATEN","0"
"37","37","EATEN","2"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","EATEN","1"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","EATEN","0"
"37","37","EATEN","1"
"37","37","EATEN","1"
"37","37","AGE","2"
"37","37","EATEN","0"
"37","37","EATEN","0"
"37","37","HUNGER","2"
"37","37","EATEN","1"
"37","37","AGE","2"
"37","37","EATEN","2"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","EATEN","1"
"37","37","EATEN","2"
"37","37","HUNGER","2"
"37","37","HUNGER","1"
"37","37","EATEN","2"
"37","37","EATEN","2"
"37","37","EATEN","2"
"37","37","HUNGER","1"
"37","37","EATEN","0"
"37","37","AGE","2"
"37","37","EATEN","2"
"37","37","EATEN","1"
"37","37","AGE","2"
"37","37","HUNGER","0"
"37","37","AGE","2"
"37","37","HUNGER","0"
"37","37","AGE","2"
"37","37","EATEN","0"
"37","37","EATEN","2"
"37","37","HUNGER","2"
"37","37","EATEN","1"
"37","37","HUNGER","2"
"37","37","AGE","2"
"37","37","HUNGER","0"
"37","37","EATEN","2"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","EATEN","0"
"37","37","AGE","2"
"37","37","AGE","2"
"37","37","EATEN","1"
"37","37","EATEN","0"
"37","37","AGE","2"
"37","37","HUNGER","1"
"37","37","AGE","2"
"37","37","HUNGER","2"
"37","37","AGE","2"
"37","37","EATEN","1"
"37","37","EATEN","0"
"37","37","EATEN","1"
"37","37","EATEN","2"
"37","37","AGE","2"
"37","37","HUNGER","1"
"37","37","HUNGER","1"
"35","37","HUNGER","0"
"34","37","EATEN","0"
"34","37","HUNGER","0"
"34","37","HUNGER","0"
"32","37","EATEN","0"
"32","37","EATEN","0"
"38","38","AGE","2"
"38","38","AGE","2"
"38","38","EATEN","1"
"38","38","EATEN","2"
"38","38","EATEN","2"
"38","38","EATEN","1"
"38","38","EATEN","1"
"38","38","EATEN","0"
"38","38","HUNGER","2"
"38","38","EATEN","1"
"38","38","EATEN","1"
"38","38","AGE","2"
"38","38","AGE","2"
"38","38","EATEN","1"
"38","38","HUNGER","0"
"38","38","EATEN","0"
"38","38","HUNGER","0"
"38","38","HUNGER","0"
"38","38","AGE","2"
"38","38","AGE","2"
"38","38","EATEN","1"
"38","38","EATEN","0"
"38","38","HUNGER","2"
"38","38","AGE","2"
"38","38","EATEN","0"
"38","38","AGE","2"
"38","38","HUNGER","0"
"38","38","EATEN","1"
"38","38","AGE","2"
"38","38","EATEN","1"
"38","38","EATEN","1"
"38","38","EATEN","2"
"38","38","HUNGER","1"
"38","38","EATEN","0"
"38","38","EATEN","0"
"38","38","HUNGER","2"
"38","38","HUNGER","2"
"38","38","AGE","2"
"38","38","EATEN","1"
"38","38","AGE","2"
"38","38","AGE","2"
"38","38","EATEN","2"
"38","38","HUNGER","1"
"38","38","HUNGER","2"
"38","38","EATEN","2"
"38","38","EATEN","1"
"38","38","EATEN","1"
"38","38","HUNGER","2"
"38","38","EATEN","0"
"38","38","AGE","2"
"38","38","AGE","2"
"35","38","EATEN","0"
"39","39","AGE","2"
"39","39","EATEN","1"
"39","39","AGE","2"
"39","39","EATEN","1"
"39","39","AGE","2"
"39","39","AGE","2"
"39","39","AGE","2"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","HUNGER","1"
"39","39","EATEN","0"
"39","39","EATEN","1"
"39","39","EATEN","1"
"39","39","EATEN","2"
"39","39","EATEN","1"
"39","39","AGE","2"
"39","39","EATEN","2"
"39","39","EATEN","1"
"39","39","EATEN","0"
"39","39","EATEN","0"
"39","39","EATEN","1"
"39","39","EATEN","2"
"39","39","HUNGER","0"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","AGE","2"
"39","39","EATEN","0"
"39","39","HUNGER","0"
"39","39","AGE","2"
"39","39","EATEN","2"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","EATEN","0"
"39","39","HUNGER","1"
"39","39","AGE","2"
"39","39","AGE","2"
"39","39","HUNGER","1"
"39","39","HUNGER","0"
"39","39","EATEN","1"
"39","39","EATEN","1"
"39","39","EATEN","0"
"39","39","EATEN","0"
"39","39","EATEN","2"
"39","39","EATEN","0"
"39","39","EATEN","0"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","AGE","2"
"39","39","EATEN","2"
"39","39","EATEN","1"
"39","39","EATEN","0"
"39","39","EATEN","0"
"39","39","AGE","2"
"39","39","EATEN","2"
"39","39","AGE","2"
"37","39","HUNGER","0"
"34","39","EATEN","0"
"40","40","EATEN","2"
"40","40","EATEN","1"
"40","40","HUNGER","1"
"40","40","EATEN","0"
"40","40","EATEN","0"
"40","40","EATEN","2"
"40","40","EATEN","1"
"40","40","EATEN","0"
"40","40","HUNGER","1"
"40","40","AGE","2"
"40","40","EATEN","1"
"40","40","HUNGER","0"
"40","40","HUNGER","2"
"40","40","EATEN","0"
"40","40","AGE","2"
"40","40","EATEN","0"
"40","40","AGE","2"
"40","40","EATEN","0"
"40","40","EATEN","0"
"40","40","AGE","2"
"40","40","HUNGER","0"
"40","40","EATEN","2"
"40","40","AGE","2"
"40","40","EATEN","2"
"40","40","AGE","2"
"40","40","EATEN","0"
"40","40","EATEN","0"
"40","40","AGE","2"
"40","40","AGE","2"
"40","40","HUNGER","0"
"40","40","AGE","2"
"40","40","HUNGER","2"
"40","40","AGE","2"
"40","40","HUNGER","2"
"40","40","HUNGER","2"
"40","40","EATEN","2"
"40","40","EATEN","1"
"40","40","AGE","2"
"40","40","AGE","2"
"40","40","AGE","2"
"40","40","EATEN","0"
"40","40","HUNGER","2"
"40","40","EATEN","1"
"40","40","AGE","2"
"40","40","HUNGER","1"
"40","40","EATEN","1"
"40","40","EATEN","1"
"40","40","AGE","2"
"40","40","EATEN","0"
"40","40","EATEN","0"
"40","40","AGE","2"
"40","40","AGE","2"
"40","40","EATEN","1"
"40","40","EATEN","1"
"40","40","EATEN","2"
"37","40","EATEN","0"
"41","41","EATEN","2"
"41","41","AGE","2"
"41","41","EATEN","1"
"41","41","EATEN","0"
"41","41","HUNGER","1"
"41","41","AGE","2"
"41","41","EATEN","2"
"41","41","EATEN","2"
"41","41","AGE","2"
"41","41","HUNGER","0"
"41","41","HUNGER","1"
"41","41","EATEN","2"
"41","41","HUNGER","1"
"41","41","AGE","2"
"41","41","AGE","2"
"41","41","EATEN","2"
"41","41","AGE","2"
"41","41","EATEN","1"
"41","41","AGE","2"
"41","41","AGE","2"
"41","41","EATEN","0"
"41","41","EATEN","0"
"41","41","AGE","2"
"41","41","EATEN","1"
"41","41","EATEN","0"
"41","41","AGE","2"
"41","41","HUNGER","2"
"41","41","EATEN","1"
"41","41","EATEN","1"
"41","41","EATEN","2"
"41","41","EATEN","2"
"41","41","EATEN","2"
"41","41","EATEN","2"
"41","41","EATEN","1"
"41","41","AGE","2"
"41","41","EATEN","1"
"41","41","EATEN","1"
"41","41","HUNGER","0"
"41","41","HUNGER","0"
"41","41","HUNGER","1"
"41","41","EATEN","0"
"41","41","EATEN","2"
"41","41","EATEN","1"
"41","41","AGE","2"
"41","41","EATEN","0"
"41","41","AGE","2"
"41","41","AGE","2"
"41","41","HUNGER","1"
"41","41","EATEN","1"
"41","41","HUNGER","2"
"41","41","AGE","2"
"42","42","HUNGER","2"
"42","42","EATEN","2"
"42","42","HUNGER","1"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","EATEN","0"
"42","42","AGE","2"
"42","42","EATEN","2"
"42","42","EATEN","1"
"42","42","EATEN","2"
"42","42","EATEN","1"
"42","42","EATEN","0"
"42","42","AGE","2"
"42","42","EATEN","0"
"42","42","EATEN","2"
"42","42","EATEN","1"
"42","42","HUNGER","1"
"42","42","AGE","2"
"42","42","EATEN","1"
"42","42","EATEN","2"
"42","42","HUNGER","0"
"42","42","EATEN","0"
"42","42","AGE","2"
"42","42","HUNGER","2"
"42","42","EATEN","1"
"42","42","EATEN","2"
"42","42","EATEN","1"
"42","42","EATEN","2"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","EATEN","1"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","HUNGER","2"
"42","42","EATEN","2"
"42","42","AGE","2"
"42","42","EATEN","0"
"42","42","EATEN","0"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","AGE","2"
"42","42","EATEN","1"
"42","42","HUNGER","0"
"42","42","EATEN","1"
"42","42","EATEN","0"
"42","42","HUNGER","2"
"42","42","AGE","2"
"42","42","HUNGER","2"
"42","42","EATEN","0"
"42","42","AGE","2"
"42","42","EATEN","1"
"42","42","EATEN","1"
"42","42","AGE","2"
"42","42","EATEN","0"
"42","42","EATEN","1"
"42","42","EATEN","0"
"42","42","EATEN","0"
"42","42","EATEN","2"
"42","42","EATEN","2"
"42","42","HUNGER","1"
"40","42","EATEN","0"
"38","42","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","2"
"43","43","HUNGER","0"
"43","43","AGE","2"
"43","43","EATEN","1"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","EATEN","0"
"43","43","EATEN","1"
"43","43","HUNGER","1"
"43","43","EATEN","2"
"43","43","EATEN","1"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","EATEN","2"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","1"
"43","43","AGE","2"
"43","43","EATEN","1"
"43","43","AGE","2"
"43","43","EATEN","1"
"43","43","HUNGER","2"
"43","43","EATEN","1"
"43","43","EATEN","1"
"43","43","EATEN","0"
"43","43","EATEN","1"
"43","43","EATEN","1"
"43","43","EATEN","1"
"43","43","AGE","2"
"43","43","AGE","2"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","2"
"43","43","AGE","2"
"43","43","EATEN","1"
"43","43","EATEN","2"
"43","43","EATEN","1"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","AGE","2"
"43","43","EATEN","0"
"43","43","EATEN","1"
"43","43","EATEN","2"
"43","43","AGE","2"
"43","43","HUNGER","2"
"43","43","EATEN","1"
"43","43","EATEN","1"
"43","43","HUNGER","2"
"41","43","EATEN","0"
"44","44","EATEN","1"
"44","44","HUNGER","2"
"44","44","EATEN","2"
"44","44","AGE","2"
"44","44","AGE","2"
"44","44","EATEN","1"
"44","44","EATEN","1"
"44","44","EATEN","2"
"44","44","EATEN","0"
"44","44","EATEN","1"
"44","44","EATEN","2"
"44","44","AGE","2"
"44","44","EATEN","1"
"44","44","EATEN","0"
"44","44","EATEN","2"
"44","44","EATEN","2"
"44","44","EATEN","1"
"44","44","EATEN","1"
"44","44","AGE","2"
"44","44","EATEN","1"
"44","44","AGE","2"
"44","44","EATEN","2"
"44","44","EATEN","1"
"44","44","AGE","2"
"44","44","EATEN","2"
"44","44","EATEN","2"
"44","44","EATEN","0"
"44","44","AGE","2"
"44","44","EATEN","2"
"44","44","HUNGER","2"
"44","44","EATEN","1"
"44","44","AGE","2"
"44","44","AGE","2"
"44","44","HUNGER","2"
"44","44","AGE","2"
"44","44","AGE","2"
"44","44","EATEN","1"
"44","44","AGE","2"
"44","44","EATEN","0"
"44","44","HUNGER","1"
"44","44","AGE","2"
"44","44","HUNGER","1"
"44","44","EATEN","2"
"44","44","EATEN","0"
"44","44","AGE","2"
"44","44","EATEN","0"
"44","44","EATEN","1"
"44","44","AGE","2"
"40","44","HUNGER","0"
"39","44","EATEN","0"
"45","45","EATEN","0"
"45","45","EATEN","1"
"45","45","HUNGER","2"
"45","45","HUNGER","0"
"45","45","HUNGER","1"
"45","45","AGE","2"
"45","45","AGE","2"
"45","45","HUNGER","0"
"45","45","EATEN","2"
"45","45","EATEN","2"
"45","45","EATEN","2"
"45","45","EATEN","1"
"45","45","EATEN","0"
"45","45","EATEN","2"
"45","45","HUNGER","2"
"45","45","EATEN","1"
"45","45","AGE","2"
"45","45","AGE","2"
"45","45","EATEN","0"
"45","45","EATEN","1"
"45","45","EATEN","1"
"45","45","EATEN","0"
"45","45","EATEN","2"
"45","45","EATEN","2"
"45","45","EATEN","1"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","HUNGER","0"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","AGE","2"
"45","45","EATEN","0"
"45","45","EATEN","0"
"45","45","EATEN","1"
"45","45","AGE","2"
"45","45","AGE","2"
"45","45","EATEN","0"
"45","45","EATEN","2"
"45","45","HUNGER","0"
"45","45","HUNGER","2"
"45","45","EATEN","1"
"45","45","EATEN","1"
"45","45","EATEN","0"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","AGE","2"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","HUNGER","1"
"45","45","EATEN","0"
"45","45","AGE","2"
"45","45","EATEN","2"
"43","45","HUNGER","0"
"46","46","AGE","2"
"46","46","EATEN","0"
"46","46","AGE","2"
"46","46","AGE","2"
"46","46","EATEN","0"
"46","46","AGE","2"
"46","46","AGE","2"
"46","46","EATEN","0"
"46","46","EATEN","1"
"46","46","HUNGER","1"
"46","46","EATEN","1"
"46","46","EATEN","0"
"46","46","AGE","2"
"46","46","EATEN","2"
"46","46","AGE","2"
"46","46","EATEN","1"
"46","46","EATEN","2"
"46","46","EATEN","0"
